data_point,predicted,difference,hit,
20.6,14.92,5.67999,0,
19.4,15.0026,4.39741,0,
19.4,14.8004,4.5996,0,
17.8,14.5509,3.24906,0,
16.7,14.2273,2.47268,0,
15,13.5501,1.44989,1,
13.3,12.2245,1.07547,1,
12.8,10.82,1.98003,0,
12.8,11.3948,1.40523,0,
12.8,11.8326,0.967391,1,
12.8,11.2053,1.5947,0,
12.2,11.4308,0.769243,1,
12.8,11.1833,1.61671,0,
12.2,11.3047,0.895314,1,
12.2,11.1956,1.00438,1,
12.2,10.3504,1.84959,0,
13,11.2256,1.77437,0,
12.8,11.9623,0.837712,1,
12.2,11.4581,0.74194,1,
12.2,10.6831,1.51688,0,
12.2,11.1676,1.03243,1,
13.3,10.9298,2.37017,0,
15,11.6119,3.38807,0,
16.1,13.1452,2.9548,0,
17.8,13.617,4.18303,0,
20.6,14.1743,6.42571,0,
20.6,15.0633,5.53666,0,
19.4,15.2744,4.12556,0,
20,14.7399,5.26009,0,
21.1,14.7084,6.39163,0,
22.8,15.1674,7.63259,0,
22.2,15.5745,6.62555,0,
22.8,15.5735,7.22652,0,
22.8,15.4878,7.31221,0,
21.1,15.5984,5.50159,0,
19.4,15.2315,4.16854,0,
17.2,14.5859,2.61412,0,
15.6,13.8175,1.78248,0,
15,12.9886,2.01139,0,
14.4,12.7089,1.69114,0,
14.4,12.5679,1.83211,0,
13.9,12.5189,1.38111,1,
13.9,11.72,2.17999,0,
13.3,11.8738,1.42625,0,
13.3,12.3199,0.98006,1,
13.3,11.3944,1.90556,0,
12.8,11.7351,1.0649,1,
12.8,11.3992,1.40079,0,
12.2,11.2941,0.905942,1,
13.3,11.1272,2.17284,0,
13.3,11.5255,1.77451,0,
15,12.3823,2.61767,0,
16.7,12.7968,3.90318,0,
17.2,13.8284,3.3716,0,
18.3,14.0949,4.20505,0,
18.3,14.3149,3.98513,0,
18.9,14.4441,4.45589,0,
18.9,14.4892,4.41083,0,
20.6,14.5869,6.01307,0,
21.1,14.9513,6.14865,0,
22.2,15.2862,6.91384,0,
22.2,15.4221,6.7779,0,
22.2,15.509,6.69101,0,
21.7,15.4251,6.27491,0,
19.4,15.3293,4.07067,0,
17.2,14.7416,2.45843,0,
15,13.7362,1.26384,1,
14.4,12.1565,2.2435,0,
14.4,11.9206,2.47938,0,
14.4,12.7361,1.66388,0,
13.9,12.6233,1.27665,1,
13.9,11.7737,2.12625,0,
13.3,11.9047,1.39535,0,
13.3,12.3014,0.998604,1,
13.3,11.3845,1.91551,0,
12.8,11.7296,1.07041,1,
12.8,11.3999,1.40006,0,
12.8,11.2923,1.50769,0,
13.9,11.9274,1.97262,0,
15,12.2616,2.73843,0,
16.7,13.0248,3.67519,0,
18.3,13.7462,4.55384,0,
18.9,14.4281,4.47193,0,
18.9,14.6639,4.23607,0,
18.9,14.5869,4.31307,0,
20,14.5211,5.47892,0,
21.1,14.8082,6.29179,0,
22.2,15.2112,6.98881,0,
22.2,15.4688,6.73116,0,
20.6,15.509,5.09101,0,
20.6,15.0991,5.50088,0,
20,14.8755,5.12454,0,
17.2,14.8894,2.31056,0,
15.6,13.9966,1.60336,0,
14.4,12.8904,1.50958,0,
14.4,12.4416,1.9584,0,
13.9,12.412,1.48805,0,
13.9,12.3965,1.50354,0,
13.9,12.2642,1.63575,0,
13.9,12.355,1.54496,0,
13.3,12.355,0.944961,1,
13.9,11.5897,2.31026,0,
14,11.9251,2.07495,0,
13.9,12.6695,1.23048,1,
13.3,11.7812,1.51878,0,
12.8,11.698,1.10205,1,
12.8,11.3086,1.49142,0,
13.3,11.2822,2.01777,0,
13.9,12.179,1.72096,0,
15,12.3949,2.60513,0,
17,12.9437,4.05626,0,
16.7,13.8491,2.85088,0,
18,13.9869,4.01312,0,
17.8,14.0955,3.70449,0,
18.9,14.3046,4.59541,0,
18.9,14.439,4.46096,0,
18.9,14.6405,4.25948,0,
18.9,14.5211,4.37892,0,
18.9,14.5211,4.37892,0,
19.4,14.5211,4.87892,0,
18.3,14.6557,3.64431,0,
17.8,14.434,3.36605,0,
17.8,14.0272,3.77285,0,
17.2,14.0736,3.12644,0,
14.4,13.9431,0.456887,1,
13.9,12.5351,1.3649,1,
13.3,11.0129,2.28712,0,
13.3,11.6692,1.63079,0,
13.9,12.1592,1.74078,0,
14.4,12.3045,2.09554,0,
14.4,12.6864,1.71356,0,
14.4,12.7086,1.69144,0,
13.9,12.6233,1.27665,1,
13.9,11.7737,2.12625,0,
13.9,11.9047,1.99535,0,
13.9,12.5791,1.32087,1,
13.3,11.7065,1.59353,0,
12.8,11.6912,1.10882,1,
12.8,11.3232,1.47681,0,
12.8,11.2801,1.51994,0,
13,11.9347,1.06534,1,
12.8,11.2613,1.53867,0,
12.8,11.4622,1.33778,0,
12.8,11.8883,0.911678,1,
13.3,11.2359,2.06406,0,
15.6,11.7074,3.89258,0,
15.6,13.2713,2.32874,0,
16.7,13.5562,3.14376,0,
16.7,13.6307,3.06932,0,
18.3,13.8525,4.44755,0,
18.9,14.2254,4.6746,0,
18.3,14.6639,3.63607,0,
17.2,14.419,2.78096,0,
17.8,13.8951,3.90486,0,
17.2,13.9586,3.24137,0,
16,14.0202,1.97984,0,
16.1,13.3942,2.70575,0,
16.1,13.2569,2.8431,0,
15.6,13.4597,2.14028,0,
15.6,13.253,2.34698,0,
16.1,13.1396,2.96037,0,
15,13.4105,1.58947,0,
14.4,13.0893,1.31067,1,
14.4,11.8527,2.54734,0,
13.9,12.1634,1.7366,0,
13.9,12.6236,1.27644,1,
13.9,11.6314,2.26865,0,
13.9,12.0032,1.89676,0,
13.9,12.5791,1.32091,1,
13.9,11.7064,2.19355,0,
13.3,11.9904,1.30961,1,
13.3,11.6556,1.64443,0,
13.3,11.5113,1.78873,0,
12.8,12.2584,0.541574,1,
13.3,11.4834,1.81659,0,
13.3,11.7168,1.58321,0,
12.8,12.2099,0.590136,1,
12.8,11.4575,1.34247,0,
13.3,11.4426,1.85738,0,
13.3,12.084,1.21602,1,
13.9,11.4907,2.4093,0,
15.6,11.9644,3.63557,0,
15.6,13.3746,2.22543,0,
16.1,13.4708,2.62915,0,
17.2,13.4105,3.78947,0,
17.2,13.9045,3.29552,0,
17.2,14.0484,3.15156,0,
16.7,13.9064,2.79358,0,
16,13.7353,2.26467,0,
16.1,13.3746,2.72541,0,
16.1,13.3335,2.76649,0,
16.1,13.4597,2.64028,0,
15.6,13.445,2.15496,0,
15,13.253,1.74698,0,
14.4,12.893,1.50705,0,
13.9,12.5679,1.33211,1,
13.9,11.6284,2.2716,0,
13.9,11.8883,2.01172,0,
13.9,12.5886,1.31138,1,
13.9,11.7114,2.18863,0,
13.9,11.9931,1.90685,0,
13.3,12.5851,0.714928,1,
13.9,11.7095,2.19046,0,
13.9,11.9921,1.90788,0,
13.3,12.5857,0.714321,1,
13.3,11.7099,1.59015,0,
13.3,11.6931,1.60686,0,
13,12.1499,0.85009,1,
13.3,11.4255,1.87455,0,
14.4,11.6843,2.71571,0,
15,12.733,2.26702,0,
16.1,13.0614,3.03862,0,
15.6,13.4581,2.14192,0,
17.2,13.4168,3.78317,0,
17.2,13.7351,3.46488,0,
17.8,14.1109,3.68913,0,
17.8,14.101,3.69898,0,
17.8,14.2101,3.58987,0,
19.4,14.1364,5.26357,0,
19.4,14.5984,4.80158,0,
19.4,14.8441,4.55589,0,
19.4,14.681,4.71901,0,
19.4,14.681,4.71901,0,
18.9,14.681,4.21901,0,
16.7,14.5472,2.15285,0,
16.1,13.7742,2.32582,0,
16.1,13.1525,2.94749,0,
16.1,13.3557,2.74426,0,
16.1,13.445,2.65496,0,
16.1,13.445,2.65496,0,
16.1,13.445,2.65496,0,
15.6,13.445,2.15496,0,
15.6,13.253,2.34698,0,
15.6,13.1396,2.46037,0,
15.6,13.2175,2.38251,0,
15.6,13.2175,2.38251,0,
15,13.2175,1.78251,0,
15,12.974,2.02598,0,
15,12.8301,2.16991,0,
15.6,12.9291,2.67094,0,
15.6,13.1741,2.42593,0,
16.1,13.3089,2.79111,0,
16.7,13.4105,3.28947,0,
16.7,13.7338,2.96625,0,
17.2,13.7855,3.41454,0,
18.9,13.8753,5.02474,0,
19.4,14.4866,4.9134,0,
21.7,14.8311,6.86895,0,
21.7,15.2568,6.44322,0,
21.7,15.4898,6.21019,0,
22.2,15.3094,6.89056,0,
22.2,15.4058,6.79421,0,
21.1,15.4638,5.63625,0,
18.9,15.2072,3.69279,0,
17.8,14.5143,3.28567,0,
17.8,13.9209,3.87911,0,
17.8,13.9963,3.80366,0,
18.3,14.1364,4.16357,0,
17.2,14.2889,2.91106,0,
16.1,14.0366,2.06337,0,
15.6,13.3582,2.24185,0,
15,13.0818,1.91816,0,
15,12.893,2.10705,0,
15,12.8301,2.16991,0,
14.4,12.9291,1.47094,0,
14.4,12.6708,1.72919,0,
14.4,12.5189,1.88111,0,
14.4,12.6233,1.77665,0,
14.4,12.6233,1.77665,0,
14.4,12.6233,1.77665,0,
14,12.6233,1.37665,1,
13.9,11.7737,2.12625,0,
13.9,11.9047,1.99535,0,
13.3,12.5791,0.720874,1,
13.9,11.7065,2.19353,0,
15.6,11.9904,3.6096,0,
16.7,13.2996,3.40038,0,
17.2,13.8652,3.33475,0,
18.3,14.0192,4.28082,0,
18.3,14.3149,3.98513,0,
18.9,14.4441,4.45589,0,
20.6,14.4892,6.11083,0,
21.7,15.0092,6.69082,0,
22.2,15.4039,6.79609,0,
22.8,15.4909,7.30906,0,
21.7,15.57,6.12997,0,
21.7,15.4001,6.29993,0,
20.6,15.2163,5.38374,0,
18.9,15.0779,3.82213,0,
16.7,14.4882,2.21177,0,
16.1,13.6095,2.49049,0,
15.6,13.1525,2.44749,0,
15.6,13.1606,2.43941,0,
15.6,13.1396,2.46037,0,
15,13.2175,1.78251,0,
14.4,12.974,1.42598,1,
14.4,11.89,2.51004,0,
13.3,12.1305,1.16952,1,
13.3,11.7912,1.50877,0,
13.3,11.4495,1.85049,0,
13.3,12.2331,1.06689,1,
13.3,11.4699,1.83007,0,
14,11.7092,2.29077,0,
14.4,12.5408,1.85922,0,
16.7,12.7112,3.98877,0,
17.8,13.6071,4.19294,0,
17.8,14.3519,3.4481,0,
19.4,14.2701,5.12986,0,
19.4,14.5984,4.80158,0,
19.4,14.8441,4.55589,0,
18.9,14.681,4.21901,0,
18.3,14.5472,3.75284,0,
18.9,14.2913,4.60869,0,
19.4,14.4205,4.97954,0,
18.3,14.7191,3.58092,0,
18.3,14.434,3.86605,0,
18.3,14.1838,4.11615,0,
17.2,14.317,2.88296,0,
15.6,13.9731,1.62688,0,
15,13.1626,1.83739,0,
14.4,12.7089,1.69114,0,
14,12.5679,1.43211,0,
14.4,12.3355,2.06455,0,
14.4,12.5211,1.87888,0,
13.9,12.6917,1.20835,1,
13.9,11.8087,2.09134,0,
13.9,11.9247,1.97526,0,
13.9,12.5674,1.33259,1,
13.9,11.7004,2.19958,0,
13.3,11.987,1.31299,1,
12.8,11.656,1.14396,1,
13.3,10.6023,2.69773,0,
13.3,11.8022,1.49777,0,
12.8,12.3183,0.481678,1,
12.8,11.5152,1.2848,0,
13.3,11.4759,1.82413,0,
13.9,12.0636,1.8364,0,
15,12.3949,2.60513,0,
15.6,12.9437,2.65626,0,
16.7,13.3426,3.35744,0,
17.2,13.7154,3.48465,0,
17.2,14.0192,3.18082,0,
18.3,13.9718,4.32822,0,
20,14.2546,5.74542,0,
19.4,14.8901,4.50994,0,
20,14.8809,5.11911,0,
20,14.7713,5.22867,0,
19.4,14.92,4.47999,0,
19.4,14.7108,4.68923,0,
18.9,14.6168,4.28318,0,
17.8,14.5472,3.25284,0,
16.1,14.1384,1.9616,0,
15.6,13.3997,2.20028,0,
15,12.9852,2.01476,0,
14.4,12.893,1.50705,0,
14.4,12.5679,1.83211,0,
13.9,12.5189,1.38111,1,
13.3,11.72,1.57999,0,
13.3,11.5704,1.72957,0,
13.3,12.1622,1.13779,1,
13.3,11.432,1.86795,0,
12.8,11.688,1.11202,1,
12.8,11.4052,1.39477,0,
12.8,11.279,1.52096,0,
13.3,11.9353,1.36473,0,
15,11.9721,3.02791,0,
16.7,12.8812,3.81883,0,
18.3,13.8284,4.4716,0,
18.9,14.4281,4.47193,0,
20.6,14.6639,5.93608,0,
23.9,15.0092,8.89081,0,
23.9,15.774,8.126,0,
24.4,15.9686,8.43141,0,
24.4,15.8434,8.5566,0,
23.3,15.8893,7.4107,0,
23.9,15.6934,8.20658,0,
23.9,15.676,8.22402,0,
21.1,15.8086,5.29135,0,
20,15.2745,4.72547,0,
17.8,14.6259,3.17412,0,
16.1,14.1279,1.97213,0,
15.6,13.2341,2.36588,0,
15,12.9852,2.01476,0,
15,12.893,2.10705,0,
14.4,12.8301,1.56991,0,
14.4,12.6708,1.72919,0,
14.4,12.5189,1.88111,0,
13.9,12.6233,1.27665,1,
13.9,11.7737,2.12625,0,
13.3,11.9047,1.39535,0,
13.3,12.3014,0.998604,1,
12,11.3845,0.615508,1,
12.2,10.6852,1.51484,0,
12.8,11.0706,1.72944,0,
15,11.8255,3.17455,0,
16.7,12.8589,3.84106,0,
18.3,13.8954,4.40459,0,
18.9,14.4281,4.47193,0,
18.9,14.6639,4.23607,0,
18.9,14.5869,4.31307,0,
19.4,14.5211,4.87892,0,
19.4,14.6557,4.74431,0,
20,14.7332,5.26681,0,
18.9,14.8326,4.06738,0,
18.9,14.6418,4.25824,0,
18.3,14.3958,3.90419,0,
18.3,14.3501,3.94989,0,
16.1,14.2452,1.85484,0,
15,13.5902,1.40984,1,
13.9,11.9904,1.90963,0,
12.8,11.8515,0.948517,1,
12.8,11.3829,1.41708,0,
12.2,11.2015,0.998494,1,
12.2,11.051,1.14904,1,
12.8,10.2268,2.57316,0,
12.2,11.5239,0.676147,1,
12.2,11.3927,0.807257,1,
12.2,10.5431,1.6569,0,
12.2,11.2407,0.959316,1,
12.2,10.9854,1.21463,1,
12.2,10.3424,1.85762,0,
12.2,11.173,1.02697,1,
12.8,11.0329,1.76711,0,
13.3,11.3516,1.94843,0,
13.9,12.2746,1.62536,0,
15.6,12.3949,3.20513,0,
17.2,13.1878,4.01219,0,
18.3,14.0312,4.2688,0,
18.3,14.4431,3.85693,0,
18.9,14.4441,4.45589,0,
21.1,14.4892,6.61083,0,
21.1,15.1195,5.98052,0,
22.2,15.3459,6.85409,0,
22.2,15.3821,6.81786,0,
20,15.509,4.49101,0,
20,14.9614,5.03856,0,
18.9,14.6323,4.26769,0,
17.2,14.5778,2.62216,0,
15.6,13.8662,1.7338,0,
15,13.0686,1.93135,0,
15,12.7089,2.29114,0,
15,12.8301,2.16991,0,
15,12.9291,2.07094,0,
14.4,12.9291,1.47094,0,
13.9,12.6708,1.22919,1,
13.9,11.6819,2.21814,0,
13.3,11.9186,1.38138,0,
13.3,12.2929,1.00706,1,
12.8,11.3799,1.42005,0,
12.8,11.4681,1.33189,0,
13,11.8194,1.18063,1,
12.8,11.198,1.602,0,
13.3,11.4267,1.87334,0,
14.4,12.1567,2.24335,0,
16.1,12.6216,3.47844,0,
17.8,13.4908,4.30917,0,
18.9,14.248,4.65201,0,
18.9,14.65,4.25004,0,
19.4,14.6405,4.75948,0,
20,14.6557,5.34431,0,
21.7,14.8825,6.81754,0,
22.2,15.2904,6.90961,0,
22.2,15.5356,6.6644,0,
21.7,15.4638,6.23625,0,
21.7,15.3293,6.37067,0,
20.6,15.2677,5.33233,0,
20.6,15.0779,5.52213,0,
16.1,14.9249,1.17514,1,
15,13.2857,1.71428,0,
14.4,11.8838,2.51616,0,
14.4,12.6835,1.71647,0,
14.4,12.5189,1.88111,0,
14.4,12.6233,1.77665,0,
13.9,12.6233,1.27665,1,
13.3,11.7737,1.52625,0,
12.8,11.6024,1.19762,1,
12.8,11.2656,1.53442,0,
13.3,11.2516,2.04836,0,
13.3,12.1966,1.10342,1,
13.3,11.5505,1.74952,0,
13.3,11.6983,1.6017,0,
15,12.2211,2.77889,0,
16.1,12.7968,3.30317,0,
16.7,13.617,3.08303,0,
17.8,13.8156,3.98441,0,
18.3,14.1469,4.1531,0,
18.3,14.4178,3.88225,0,
18.9,14.3755,4.52446,0,
19.4,14.4892,4.91083,0,
20,14.7191,5.28092,0,
18.9,14.8825,4.01754,0,
17.2,14.6418,2.55824,0,
17.2,13.8662,3.3338,0,
16.7,13.6737,3.02632,0,
16.7,13.7353,2.96467,0,
16.7,13.6331,3.06686,0,
15.6,13.7032,1.89677,0,
15,13.2949,1.70511,0,
14.4,12.7935,1.60647,0,
14.4,12.5679,1.83211,0,
14.4,12.5189,1.88111,0,
14.4,12.6233,1.77665,0,
14.4,12.6233,1.77665,0,
13.9,12.6233,1.27665,1,
13.9,11.7737,2.12625,0,
13.9,11.9047,1.99535,0,
13.9,12.5791,1.32087,1,
13.9,11.7065,2.19353,0,
13.9,11.9904,1.9096,0,
13.9,12.5867,1.3133,1,
13.9,11.7104,2.18962,0,
13.9,11.9926,1.90741,0,
14.4,12.5854,1.8146,0,
15,12.5831,2.41691,0,
15,12.9652,2.03485,0,
16.1,13.0257,3.0743,0,
16.1,13.3684,2.73163,0,
18.3,13.6032,4.69678,0,
18.3,14.1897,4.11028,0,
18.3,14.5654,3.73463,0,
19.4,14.317,5.08296,0,
20,14.6247,5.37527,0,
20,14.9408,5.05916,0,
19.4,14.92,4.47999,0,
19.4,14.7108,4.68923,0,
18.3,14.6168,3.68318,0,
17.2,14.3771,2.82285,0,
15.6,13.8287,1.77134,0,
15,13.1626,1.83739,0,
14.4,12.7089,1.69114,0,
14.4,12.5679,1.83211,0,
14.4,12.5189,1.88111,0,
14.4,12.6233,1.77665,0,
14.4,12.6233,1.77665,0,
14.4,12.6233,1.77665,0,
14.4,12.6233,1.77665,0,
14,12.6233,1.37665,1,
13.9,11.7737,2.12625,0,
13.9,11.9047,1.99535,0,
13.9,12.5791,1.32087,1,
13.3,11.7065,1.59353,0,
13.3,11.6912,1.60882,0,
13.3,12.1511,1.14888,1,
13.3,11.4261,1.8739,0,
13.3,11.6847,1.61535,0,
13.3,12.2294,1.07064,1,
13.3,11.4679,1.83207,0,
14.4,11.7081,2.69189,0,
15,12.7195,2.28049,0,
15.6,13.0614,2.53862,0,
16.7,13.2669,3.43311,0,
16.7,13.7154,2.98465,0,
17.2,13.8525,3.34755,0,
17.8,13.8753,3.92474,0,
18.9,14.1636,4.73642,0,
20,14.53,5.47003,0,
20,14.918,5.08201,0,
19.4,14.9677,4.43227,0,
19.4,14.7108,4.68923,0,
19.4,14.6168,4.78318,0,
18.3,14.681,3.61901,0,
17.8,14.3771,3.42285,0,
16.7,14.0272,2.67285,0,
15.6,13.705,1.89499,0,
15.6,13.1263,2.47372,0,
15.6,13.0441,2.55589,0,
15.6,13.2175,2.38251,0,
15,13.2175,1.78251,0,
14.4,12.974,1.42598,1,
14.4,11.89,2.51004,0,
13.9,12.1305,1.76952,0,
13.3,12.643,0.656993,1,
14,11.6415,2.35854,0,
13.9,12.0573,1.84275,0,
13.9,12.6006,1.29938,1,
14,11.6981,2.30193,0,
13.9,12.0451,1.85491,0,
13.3,12.6078,0.692167,1,
13.9,11.7018,2.1982,0,
15,11.9987,3.0013,0,
15,13.0555,1.94446,0,
15,13.1045,1.89548,0,
16.1,12.9291,3.17094,0,
17.2,13.3684,3.83163,0,
17.2,13.9834,3.21656,0,
18.3,14.0484,4.25156,0,
18.9,14.2546,4.64542,0,
18.9,14.6106,4.28939,0,
19.4,14.5869,4.81307,0,
18.3,14.6557,3.64431,0,
18.3,14.434,3.86605,0,
18.3,14.1838,4.11615,0,
17.8,14.317,3.48296,0,
17.2,14.1654,3.03463,0,
16.1,13.8774,2.22258,0,
14.4,13.4321,0.96787,1,
13.9,12.1177,1.78229,0,
13.9,11.8044,2.09557,0,
14.4,12.4384,1.96157,0,
14.4,12.5831,1.81691,0,
13.9,12.7086,1.19144,1,
13.9,11.8173,2.08273,0,
13.9,11.9297,1.9703,0,
13.9,12.5645,1.33549,1,
13.3,11.6989,1.60109,0,
13.3,11.6868,1.6132,0,
13.3,12.1538,1.14619,1,
14,11.4275,2.57246,0,
13.9,12.0333,1.8667,0,
14.4,12.6832,1.71683,0,
15,12.5656,2.43437,0,
15.6,12.9652,2.63485,0,
17.2,13.2669,3.93311,0,
17.8,13.8866,3.91343,0,
17.8,14.2966,3.50337,0,
20,14.2101,5.78987,0,
20.6,14.753,5.84703,0,
20.6,15.2008,5.39921,0,
20,15.0847,4.91526,0,
18.3,14.8894,3.41056,0,
19.4,14.3403,5.05973,0,
19.4,14.4325,4.96747,0,
18.3,14.7943,3.50565,0,
17.8,14.3771,3.42285,0,
16.7,14.0272,2.67285,0,
15.6,13.705,1.89499,0,
15.6,13.1263,2.47372,0,
15,13.0441,1.95589,0,
15,12.974,2.02598,0,
15,12.8301,2.16991,0,
14.4,12.9291,1.47094,0,
14.4,12.6708,1.72919,0,
13.9,12.5189,1.38111,1,
13.9,11.72,2.17999,0,
12.8,11.8738,0.926248,1,
12.8,11.6058,1.19424,1,
12.8,10.5341,2.26589,0,
12.8,11.5536,1.24641,1,
13.9,11.2974,2.60255,0,
16.1,11.9078,4.19223,0,
17.2,13.6379,3.56213,0,
18.3,14.1232,4.17684,0,
18.3,14.3855,3.91445,0,
19.4,14.4441,4.95589,0,
20.6,14.6247,5.97527,0,
19.4,15.0782,4.32179,0,
18.9,14.8593,4.04066,0,
20.6,14.4121,6.18794,0,
20.6,14.9019,5.69806,0,
20.6,15.1819,5.4181,0,
20.6,15.0297,5.5703,0,
20.6,15.0297,5.5703,0,
18.9,15.0297,3.8703,0,
16.7,14.6079,2.09213,0,
15.6,13.6095,1.99049,0,
15,12.9501,2.04992,0,
15,12.7935,2.20647,0,
15,12.8301,2.16991,0,
14.4,12.9291,1.47094,0,
14.4,12.6708,1.72919,0,
13.9,12.5189,1.38111,1,
13.9,11.72,2.17999,0,
13.9,11.8738,2.02625,0,
13.3,12.597,0.703015,1,
13.3,11.7157,1.58431,0,
13.3,11.6965,1.60348,0,
13.3,12.1478,1.15217,1,
13.9,11.4243,2.47566,0,
16.1,11.983,4.11696,0,
18.3,13.5526,4.74739,0,
20.6,14.4537,6.14627,0,
20,15.1309,4.8691,0,
20,15.1026,4.8974,0,
21.1,14.8011,6.29892,0,
21.1,15.1135,5.98645,0,
20.6,15.2559,5.3441,0,
20.6,15.0518,5.54817,0,
21.7,14.9827,6.71731,0,
21.7,15.2644,6.43565,0,
21.7,15.3981,6.30195,0,
20,15.3094,4.69056,0,
18.3,14.9394,3.36061,0,
16.1,14.2097,1.89031,0,
15,13.3454,1.6546,0,
14.4,12.6464,1.7536,0,
14.4,12.4803,1.91972,0,
14.4,12.5189,1.88111,0,
14.4,12.6233,1.77665,0,
14.4,12.6233,1.77665,0,
13.9,12.6233,1.27665,1,
13.9,11.7737,2.12625,0,
13.3,11.9047,1.39535,0,
13.3,12.3014,0.998604,1,
13.3,11.3845,1.91551,0,
13,11.7296,1.27041,1,
13.3,11.3999,1.90006,0,
13.9,11.556,2.34398,0,
15.6,12.5827,3.01729,0,
16.7,13.1878,3.51219,0,
18.3,13.8652,4.43475,0,
18.9,14.3582,4.54178,0,
18.9,14.6639,4.23607,0,
18.3,14.5869,3.71307,0,
19.4,14.3501,5.04989,0,
20.6,14.5585,6.04146,0,
20,15.0782,4.92179,0,
18.9,15.0033,3.89666,0,
18.3,14.5122,3.78776,0,
18.3,14.2191,4.08094,0,
17.2,14.2452,2.95484,0,
15.6,13.9731,1.62688,0,
14.4,13.1626,1.23739,1,
13.9,11.8472,2.0528,0,
13.9,11.8246,2.07544,0,
13.9,12.4858,1.41419,0,
13.9,12.355,1.54496,0,
13.9,12.355,1.54496,0,
13.9,12.355,1.54496,0,
13.3,12.355,0.944961,1,
12.8,11.5897,1.21026,1,
12.8,10.6875,2.11248,0,
13.3,11.4489,1.8511,0,
13.3,12.1989,1.1011,1,
12.8,11.5517,1.2483,1,
13.3,10.7484,2.55163,0,
14.4,11.7286,2.67137,0,
16.7,12.833,3.86695,0,
18.3,13.7073,4.59272,0,
19.4,14.4962,4.90384,0,
19.4,14.793,4.60704,0,
20,14.7943,5.20565,0,
20.6,14.8326,5.76738,0,
20.6,15.0586,5.54141,0,
21.1,15.0847,6.01526,0,
21.7,15.1399,6.56015,0,
21.1,15.3266,5.77337,0,
21.1,15.2379,5.86213,0,
19.4,15.1077,4.29227,0,
17.2,14.7637,2.43629,0,
15,13.8175,1.18248,1,
13.9,12.1956,1.70444,0,
13.3,11.6972,1.60282,0,
13.3,12.0841,1.21586,1,
13.3,11.2669,2.03312,0,
12.8,11.6645,1.13553,1,
13.3,11.4081,1.89194,0,
12.2,11.5358,0.664196,1,
12.2,11.4217,0.778345,1,
11.7,10.4484,1.25159,0,
12.2,10.9696,1.23038,0,
12.2,11.3569,0.843119,1,
12.2,10.986,1.21398,1,
12.2,10.3827,1.81728,0,
14.4,11.1481,3.25185,0,
16.1,12.6574,3.44262,0,
18.3,13.6491,4.65094,0,
20,14.3959,5.60411,0,
20,14.9965,5.00353,0,
22.2,15.0236,7.17637,0,
25,15.3374,9.66261,0,
25.6,16.0036,9.59637,0,
26.7,16.1776,10.5224,0,
25.6,16.2049,9.39507,0,
24.4,16.136,8.26404,0,
24.4,15.8283,8.57172,0,
23.3,15.7832,7.51684,0,
22.8,15.6934,7.10658,0,
18.3,15.4915,2.80853,0,
17.8,14.4956,3.30443,0,
15,13.5567,1.44333,1,
14,12.42,1.57996,0,
14.4,11.5415,2.85847,0,
14.4,12.6676,1.7324,0,
13.9,12.6917,1.20835,1,
13.3,11.8087,1.49134,0,
13.9,11.6232,2.27685,0,
13.3,12.4142,0.88576,1,
12.8,11.7375,1.06252,1,
12.8,10.7924,2.00765,0,
12.8,11.482,1.31801,0,
13.3,11.9259,1.37412,0,
13.3,11.9721,1.32791,1,
15,11.4308,3.56919,0,
16.7,12.4476,4.25236,0,
18.9,14.0034,4.89662,0,
21.7,14.5947,7.10533,0,
21.7,15.3791,6.3209,0,
21.1,15.5266,5.57341,0,
21.1,15.1866,5.91341,0,
21.1,15.1077,5.99227,0,
21.1,15.1613,5.93867,0,
20,15.1613,4.83867,0,
18.3,14.9124,3.38761,0,
18.3,14.2817,4.01833,0,
16.7,14.1085,2.5915,0,
15.6,13.8041,1.79595,0,
13.9,13.0472,0.852848,1,
13.3,11.8844,1.41556,0,
13.3,11.4835,1.81651,0,
12.8,12.0641,0.735896,1,
12.8,11.3793,1.42069,0,
12.8,11.3975,1.40247,0,
12.2,11.8635,0.336483,1,
12.2,11.2223,0.97769,1,
12.2,10.5573,1.6427,0,
12.2,11.1138,1.08617,1,
12.2,10.9493,1.25073,0,
12.2,11.0049,1.1951,1,
12.2,10.9099,1.29005,0,
12.2,10.9691,1.2309,0,
13.3,11.5899,1.71011,0,
15,11.9179,3.08207,0,
16.7,12.9802,3.71981,0,
18.3,13.8284,4.4716,0,
18.3,14.4281,3.87193,0,
19.4,14.4999,4.90007,0,
20,14.6247,5.37527,0,
20,14.9408,5.05916,0,
19.4,14.92,4.47999,0,
19.4,14.7108,4.68923,0,
17.8,14.6168,3.18318,0,
17.8,14.2273,3.57268,0,
16.7,13.9305,2.76953,0,
15.6,13.7731,1.82687,0,
13.9,13.1263,0.773719,1,
12.8,11.9241,0.875888,1,
12.8,10.7545,2.04551,0,
13.3,11.3906,1.90944,0,
13.3,12.1373,1.16274,1,
12.8,11.5191,1.28095,0,
12.8,11.4202,1.37978,0,
12.2,11.8494,0.350559,1,
12.2,11.2146,0.985432,1,
12.2,10.548,1.652,0,
12.2,11.1144,1.0856,1,
12.2,10.9512,1.24876,0,
12.2,11.0051,1.19492,1,
12.2,10.9099,1.29006,0,
13.3,10.9692,2.33084,0,
